price,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,Date,sqft_li_lot,avec_sans_bas
650000,1910,4363,2,1910,0,2006,7/14/2014,0.437772175,0
313200,1950,4197,2,1950,0,2013,2/5/2015,0.464617584,0
308000,1250,1150,2,1080,170,2009,3/5/2015,1.086956522,1
382495,1760,5390,1,1760,0,2014,11/4/2014,0.326530612,0
298000,1852,4000,2,1852,0,2014,7/22/2014,0.463,0
333000,1520,3041,2,1520,0,2009,11/21/2014,0.49983558,0
289950,2099,4275,2,2099,0,2010,3/5/2015,0.490994152,0
605000,2610,6405,2,2610,0,2001,7/3/2014,0.407494145,0
305000,1320,2480,2,1320,0,2005,2/9/2015,0.532258065,0
716500,2340,2155,2,2120,220,2012,3/27/2015,1.085846868,1
425000,2320,2267,3,2320,0,2009,6/25/2014,1.023378915,0
324747,2060,4742,2,2060,0,2014,8/4/2014,0.434415858,0
385000,1740,4145,2,1740,0,2010,1/28/2015,0.419782871,0
672000,1780,1647,2,1080,700,2008,4/16/2015,1.080752884,1
310000,1760,10137,2,1760,0,2010,1/29/2015,0.173621387,0
427000,2432,9391,2,2432,0,2005,6/27/2014,0.258971356,0
389950,2283,3996,2,2283,0,2008,4/23/2015,0.571321321,0
309620,1860,3730,2,1860,0,2012,6/25/2014,0.498659517,0
309780,2242,4500,2,2242,0,2014,7/2/2014,0.498222222,0
425000,1950,4345,2,1950,0,2007,3/12/2015,0.448791715,0
356250,2060,5115,2,2060,0,2014,7/19/2014,0.402737048,0
263900,1658,2700,2,1658,0,2014,5/27/2014,0.614074074,0
342000,1960,3540,2,1960,0,2012,5/1/2015,0.553672316,0
367899,2420,4725,2,2420,0,2014,9/18/2014,0.512169312,0
310000,2242,5744,2,2242,0,2012,11/8/2014,0.390320334,0
399950,1230,922,2,1080,150,2009,11/28/2014,1.334056399,1
494815,1910,2091,2,1910,0,2014,7/7/2014,0.913438546,0
580000,1620,1173,3,1470,150,2008,5/23/2014,1.381074169,1
408474,1800,2731,2,1800,0,2014,3/26/2015,0.659099231,0
499000,1861,1587,2,1578,283,2007,10/31/2014,1.172652804,1
565000,1870,1058,3,1380,490,2007,10/24/2014,1.767485822,1
625000,1730,1301,3,1730,0,2011,7/18/2014,1.329746349,0
471500,2430,5866,2,2430,0,2009,1/16/2015,0.41425162,0
339989,2060,4200,2,2060,0,2014,8/4/2014,0.49047619,0
525000,1580,1161,2,1010,570,2008,5/13/2014,1.36089578,1
379000,1580,3075,2,1580,0,2013,9/19/2014,0.513821138,0
950000,2700,6947,2,2700,0,2013,8/13/2014,0.388656974,0
378000,1601,2491,3,1536,65,2007,7/7/2014,0.64271377,1
489950,2540,5237,2,2540,0,2011,10/27/2014,0.485010502,0
510000,2730,7136,2,2730,0,2012,2/26/2015,0.382567265,0
540000,1280,1889,3,1280,0,2009,9/5/2014,0.6776072,0
500000,1210,1200,3,1210,0,2008,5/20/2014,1.008333333,0
349900,1580,2765,2,1580,0,2011,8/11/2014,0.571428571,0
292000,1270,1283,3,1270,0,2007,10/2/2014,0.989867498,0
599950,1510,1493,3,1510,0,2014,2/6/2015,1.01138647,0
499000,1460,1614,2,1180,280,2007,8/13/2014,0.904584882,1
280000,1608,4818,2,1608,0,2012,3/17/2015,0.333748443,0
560000,1390,1411,3,1390,0,2008,4/22/2015,0.985116938,0
530000,1790,3078,2,1790,0,2010,7/9/2014,0.581546459,0
292000,1610,3848,2,1610,0,2006,1/28/2015,0.418399168,0
584000,1480,1485,2,1280,200,2007,6/5/2014,0.996632997,1
550000,1930,6604,2,1930,0,2014,2/27/2015,0.292247123,0
430000,2075,39553,1,2075,0,2012,4/9/2015,0.052461255,0
286800,1413,3600,2,1413,0,2011,6/17/2014,0.3925,0
375000,1300,1362,2,880,420,2008,4/16/2015,0.954478708,1
455000,1180,932,3,1180,0,2010,10/29/2014,1.266094421,0
460000,2390,47480,2,2390,0,2007,9/24/2014,0.050336984,0
416286,1408,989,3,1408,0,2005,5/5/2014,1.423660263,0
350000,1380,1590,2,1160,220,2012,11/5/2014,0.867924528,1
265000,1400,3368,2,1400,0,2013,10/2/2014,0.41567696,0
344000,1232,1130,3,1232,0,2007,5/15/2014,1.090265487,0
273500,1550,3402,2,1550,0,2009,7/10/2014,0.455614345,0
457000,1220,1330,2,1010,210,2008,6/30/2014,0.917293233,1
540000,1810,3930,2,1810,0,2008,5/4/2015,0.460559796,0
395000,1600,1936,2,1600,0,2007,6/24/2014,0.826446281,0
732000,1960,3060,2,1960,0,2010,12/2/2014,0.640522876,0
375000,2424,5931,2,2424,0,2014,3/31/2015,0.408700051,0
284000,1880,6008,2,1880,0,2009,6/16/2014,0.312916112,0
389500,1350,874,3,1270,80,2006,7/16/2014,1.544622426,1
255900,1489,3266,2,1489,0,2014,7/25/2014,0.455909369,0
451300,1420,814,2,1140,280,2008,7/25/2014,1.744471744,1
405000,1440,2163,2,1440,0,2005,2/24/2015,0.665742025,0
379900,1800,2792,2,1800,0,2011,9/7/2014,0.64469914,0
625000,3220,6409,2,3220,0,2008,5/1/2015,0.502418474,0
398096,2370,5321,2,2370,0,2014,4/23/2015,0.445404999,0
315000,1410,1325,2,1180,230,2007,11/20/2014,1.064150943,1
674000,1920,3624,2,1920,0,2003,7/25/2014,0.529801325,0
496000,2180,4533,2,2180,0,2010,11/17/2014,0.480917715,0
310000,1300,3612,2,1300,0,2005,3/11/2015,0.359911406,0
274950,1608,4000,2,1608,0,2014,4/3/2015,0.402,0
630000,3490,12410,2,2590,900,2009,4/23/2015,0.281224819,1
386380,1720,3600,2,1720,0,2010,5/15/2014,0.477777778,0
502000,1600,3073,3,1600,0,2009,4/24/2015,0.520663846,0
554000,2140,4126,2,1960,180,2005,1/14/2015,0.518662143,1
333700,2230,5050,2,2230,0,2006,5/1/2015,0.441584158,0
445000,2230,7934,2,2230,0,2005,8/5/2014,0.281068818,0
285000,1320,955,3,1320,0,2009,4/7/2015,1.382198953,0
480000,1590,1431,2,1060,530,2010,7/31/2014,1.111111111,1
287450,1440,2500,2,1440,0,2008,2/11/2015,0.576,0
394950,1350,1250,3,1270,80,2006,5/10/2014,1.08,1
513000,2150,161607,2,1330,820,1995,5/6/2015,0.013303879,1
259950,1578,7340,2,1578,0,2010,7/16/2014,0.214986376,0
345500,1930,4000,2,1930,0,2014,11/21/2014,0.4825,0
478000,3040,4535,2,3040,0,2007,5/5/2014,0.670341786,0
391500,2424,6143,2,2424,0,2014,4/2/2015,0.394595475,0
395000,2510,5320,2,2510,0,2005,10/30/2014,0.471804511,0
298900,1852,4000,2,1852,0,2014,10/15/2014,0.463,0
1050000,3400,5119,2,2300,1100,2014,8/27/2014,0.664192225,1
739000,2810,5400,2,2810,0,2005,5/28/2014,0.52037037,0
345000,1680,2229,2,1680,0,2007,6/17/2014,0.753701211,0
660000,2450,4332,2,2450,0,2010,5/22/2014,0.565558633,0
749950,2010,2263,2,1340,670,2014,7/16/2014,0.888201502,1
272000,1528,7616,2,1528,0,2011,4/7/2015,0.200630252,0
290000,1420,3542,2,1310,110,2007,11/10/2014,0.400903444,1
378000,1650,2082,3,1650,0,2007,10/8/2014,0.792507205,0
728050,2320,6775,1,2320,0,2008,6/19/2014,0.342435424,0
374000,2185,6042,2,2185,0,2009,4/8/2015,0.36163522,0
334888,1769,7324,2,1769,0,2012,6/26/2014,0.241534681,0
580000,1820,374616,2,1820,0,1999,12/18/2014,0.004858308,0
351999,2370,4200,2,2370,0,2014,7/7/2014,0.564285714,0
312000,1780,4077,2,1780,0,2011,1/25/2015,0.436595536,0
208800,1390,2450,2,1390,0,2009,9/19/2014,0.567346939,0
369946,2420,4725,2,2420,0,2014,9/18/2014,0.512169312,0
414000,1790,3754,2,1790,0,2013,9/25/2014,0.47682472,0
367000,2828,4050,2,2828,0,2013,3/13/2015,0.698271605,0
329950,1300,812,2,880,420,2008,11/11/2014,1.600985222,1
750000,2620,43832,2,2620,0,2013,7/18/2014,0.059773681,0
336900,1690,1200,2,1410,280,2014,12/29/2014,1.408333333,1
428000,1650,2201,3,1650,0,2007,4/17/2015,0.749659246,0
409000,1890,6500,2,1890,0,2012,8/29/2014,0.290769231,0
460000,1450,1053,2,940,510,2008,7/1/2014,1.377018044,1
1095000,2550,5100,2,2550,0,2014,8/28/2014,0.5,0
410000,2150,4332,2,2150,0,2013,1/13/2015,0.496306556,0
436000,1460,1238,2,1200,260,2008,9/19/2014,1.179321486,1
303000,2056,3564,2,2056,0,2014,12/12/2014,0.57687991,0
329950,2456,7566,2,2456,0,2012,6/11/2014,0.324610098,0
510000,1420,1237,3,1420,0,2014,7/7/2014,1.147938561,0
336000,1260,1211,3,1260,0,2004,9/11/2014,1.040462428,0
375000,1580,2407,2,1580,0,2013,1/8/2015,0.656418779,0
294500,1760,2688,2,1760,0,2005,12/4/2014,0.654761905,0
605000,1500,1119,3,1110,390,2008,3/23/2015,1.340482574,1
427000,3192,5653,2,3192,0,2014,1/21/2015,0.564655935,0
492000,1690,1479,3,1420,270,2005,10/28/2014,1.142663962,1
650000,2870,7288,2,2870,0,2012,11/12/2014,0.393798024,0
389700,1720,3581,2,1720,0,2011,1/16/2015,0.480312762,0
295500,1410,1332,2,960,450,2014,9/18/2014,1.058558559,1
324500,1660,3990,2,1660,0,2009,6/5/2014,0.4160401,0
370950,2529,9653,2,2529,0,2012,2/27/2015,0.261991091,0
950000,2780,275033,1,2780,0,2006,5/4/2015,0.010107878,0
705000,1580,1321,2,1080,500,2014,3/19/2015,1.196063588,1
268000,1700,2250,2,1700,0,2014,8/26/2014,0.755555556,0
305450,1600,3573,2,1600,0,2013,5/7/2014,0.447802967,0
300000,2090,4590,2,2090,0,2005,7/16/2014,0.455337691,0
910000,2030,1160,3,1970,60,2007,2/26/2015,1.75,1
525000,3030,4500,2,3030,0,2009,3/30/2015,0.673333333,0
485000,2430,5867,2,2430,0,2011,9/8/2014,0.414181012,0
409316,1800,3168,2,1800,0,2014,5/20/2014,0.568181818,0
388598,2370,4200,2,2370,0,2014,5/6/2015,0.564285714,0
580000,1740,1236,3,1740,0,2008,8/20/2014,1.40776699,0
284000,1660,4083,2,1660,0,2013,10/2/2014,0.406563801,0
294900,1860,5025,2,1860,0,2010,9/2/2014,0.370149254,0
420000,1509,1114,3,1509,0,2014,4/15/2015,1.354578097,0
740000,2350,3798,2,2350,0,2013,4/2/2015,0.618746709,0
727000,1580,991,3,1580,0,2009,11/14/2014,1.594349142,0
359782,1850,3400,2,1850,0,2010,12/1/2014,0.544117647,0
397500,1470,1256,2,930,540,2006,7/11/2014,1.170382166,1
775900,2700,5764,2,2700,0,2014,4/22/2015,0.468424705,0
300000,1330,1200,3,1330,0,2002,8/6/2014,1.108333333,0
1080000,1990,1891,3,1990,0,2012,2/20/2015,1.052353252,0
375000,1530,1131,3,1530,0,2009,12/16/2014,1.352785146,0
586500,1780,1487,3,1600,180,2006,6/4/2014,1.197041022,1
300000,1960,1477,2,1670,290,2012,10/13/2014,1.327014218,1
439990,2340,5171,2,2340,0,2013,7/30/2014,0.45252369,0
424950,1650,4777,2,1650,0,2013,5/1/2015,0.345405066,0
720000,3150,151588,2,3150,0,2007,5/15/2014,0.020780009,0
295000,1660,4898,2,1660,0,2011,10/7/2014,0.338913842,0
255500,1770,5000,2,1770,0,2009,10/21/2014,0.354,0
447000,1740,3043,2,1740,0,2012,7/14/2014,0.571804141,0
585000,2160,1250,3,1830,330,2010,12/11/2014,1.728,1
307635,1820,4200,2,1820,0,2014,8/4/2014,0.433333333,0
834538,2760,6187,2,2760,0,2014,12/10/2014,0.446096654,0
545000,1280,1845,3,1280,0,2009,9/3/2014,0.693766938,0
370000,2313,5700,2,2313,0,2011,8/25/2014,0.405789474,0
515000,2000,3837,2,2000,0,2011,4/16/2015,0.521240553,0
659950,2990,9413,2,2990,0,2006,11/21/2014,0.317645809,0
700000,2050,4185,2,2050,0,2011,6/5/2014,0.489844683,0
494900,2040,2500,2,1470,570,2008,4/29/2015,0.816,1
415000,1610,3600,2,1610,0,2010,8/1/2014,0.447222222,0
459990,2680,5539,2,2680,0,2013,5/2/2014,0.483841849,0
654000,2220,2873,2,2010,210,2012,10/6/2014,0.772711451,1
215000,1322,6006,2,1322,0,2009,12/10/2014,0.22011322,0
630500,1909,1300,3,1766,143,2006,11/24/2014,1.468461538,1
663000,1910,5125,2,1910,0,2006,11/12/2014,0.372682927,0
433190,1650,2787,2,1650,0,2014,4/23/2015,0.592034446,0
279950,1608,4800,2,1608,0,2013,4/8/2015,0.335,0
468500,1350,1186,2,1120,230,2007,6/16/2014,1.138279933,1
298000,1950,3600,2,1950,0,2010,6/2/2014,0.541666667,0
675900,2920,9096,2,2920,0,2013,9/8/2014,0.321020229,0
477000,2100,5060,2,2100,0,2006,8/25/2014,0.415019763,0
590000,1710,2875,2,1710,0,2006,4/8/2015,0.594782609,0
309000,1950,3825,2,1950,0,2013,4/23/2015,0.509803922,0
259000,1550,3569,2,1550,0,2011,5/22/2014,0.434295321,0
610000,1300,1331,3,1300,0,2007,4/3/2015,0.976709241,0
312000,1750,4076,2,1750,0,2013,10/25/2014,0.429342493,0
299000,1572,4000,2,1572,0,2013,4/27/2015,0.393,0
1080000,2240,21477,2,2240,0,1995,3/3/2015,0.104297621,0
494000,2310,4729,2,2310,0,2011,5/8/2014,0.488475365,0
429900,2370,5353,2,2370,0,2009,6/26/2014,0.442742387,0
671500,1770,1714,3,1770,0,2012,2/10/2015,1.032672112,0
722000,2230,4850,2,2230,0,2014,2/13/2015,0.459793814,0
567500,2280,2502,2,1880,400,2006,7/2/2014,0.911270983,1
775000,3020,4120,2,2360,660,2008,3/9/2015,0.733009709,1
480000,2410,4656,2,2410,0,2009,9/20/2014,0.517611684,0
445000,2380,5269,2,2380,0,2008,2/27/2015,0.451698615,0
579950,1810,1585,3,1810,0,2014,2/28/2015,1.141955836,0
440000,1650,4929,2,1520,130,2007,11/10/2014,0.3347535,1
659000,3090,384634,2,3090,0,2007,11/12/2014,0.008033611,0
375000,1440,1102,3,1440,0,2009,1/29/2015,1.306715064,0
417000,2000,4500,2,2000,0,2010,11/17/2014,0.444444444,0
338000,1690,1760,2,1410,280,2014,12/9/2014,0.960227273,1
667000,2510,3819,2,2510,0,2007,7/22/2014,0.657240115,0
472000,3800,104979,2,3210,590,2005,7/21/2014,0.036197716,1
405000,1500,2314,2,1500,0,2005,8/1/2014,0.648228176,0
409000,1950,7263,2,1950,0,2007,8/13/2014,0.268484097,0
391000,1800,1120,2,1800,0,2011,4/7/2015,1.607142857,0
300000,2540,5050,2,2540,0,2006,5/2/2014,0.502970297,0
269950,2244,4079,2,2244,0,2012,1/5/2015,0.550134837,0
358000,2026,7611,2,2026,0,2010,5/6/2015,0.266193667,0
350000,1730,4086,2,1730,0,2013,5/4/2015,0.423396965,0
779000,1580,1487,3,1580,0,2009,9/15/2014,1.062542031,0
317750,1980,4500,2,1980,0,2012,8/28/2014,0.44,0
330000,2238,7209,2,2238,0,2011,6/19/2014,0.310445277,0
353900,2517,3900,2,2517,0,2014,9/18/2014,0.645384615,0
299950,1740,4497,2,1740,0,2012,3/3/2015,0.386924616,0
386950,1070,1089,2,900,170,2009,2/19/2015,0.982552801,1
365000,1800,2700,2,1800,0,2011,6/9/2014,0.666666667,0
288000,1150,887,3,1150,0,2007,6/25/2014,1.296505073,0
700000,2230,4006,2,2230,0,2014,2/20/2015,0.556665002,0
465750,2670,4534,2,2670,0,2007,12/18/2014,0.588883988,0
255000,2555,5720,2,2555,0,2006,2/2/2015,0.446678322,0
530000,1970,6295,2,1970,0,2011,7/29/2014,0.312946783,0
639000,2010,3300,2,1610,400,2014,8/11/2014,0.609090909,1
410000,1420,1269,3,1420,0,2007,3/16/2015,1.118991332,0
358000,1400,1529,2,1400,0,2005,9/19/2014,0.915631131,0
425000,1950,5689,2,1950,0,2009,7/1/2014,0.342766743,0
315000,1480,1590,2,1150,330,2010,6/9/2014,0.93081761,1
400000,1495,936,3,1405,90,2006,6/2/2014,1.597222222,1
330000,1520,3003,2,1520,0,2009,9/25/2014,0.506160506,0
433000,1270,1062,2,1060,210,2008,3/25/2015,1.195856874,1
495000,1750,1548,3,1750,0,2013,5/27/2014,1.130490956,0
400000,1910,4408,3,1910,0,2007,4/17/2015,0.433303085,0
649950,2420,6847,2,2420,0,2009,4/17/2015,0.353439463,0
443000,2430,7049,2,2430,0,2007,11/5/2014,0.344729749,0
377500,1350,886,3,1270,80,2006,8/8/2014,1.523702032,1
420000,1470,1571,2,1180,290,2007,8/7/2014,0.935709739,1
585000,1750,1381,3,1750,0,2008,2/17/2015,1.267197683,0
670000,3310,5300,2,2440,870,2008,6/23/2014,0.624528302,1
999999,2100,4097,2,2100,0,2008,2/26/2015,0.512570173,0
589999,2140,3628,2,1960,180,2006,4/23/2015,0.58985667,1
509900,3030,9053,2,3030,0,2009,7/7/2014,0.334695681,0
327500,1820,1866,2,1570,250,2008,12/31/2014,0.975348339,1
465000,2050,15035,2,2050,0,2006,4/9/2015,0.13634852,0
388000,2198,6222,2,2198,0,2010,8/8/2014,0.353262617,0
530000,1410,1250,2,1140,270,2010,4/22/2015,1.128,1
747450,2110,1339,2,1410,700,2014,8/20/2014,1.575802838,1
330000,1450,5008,1,840,610,2007,5/13/2014,0.289536741,1
399950,3087,5002,2,3087,0,2014,11/11/2014,0.617153139,0
380000,1260,900,2,940,320,2007,12/2/2014,1.4,1
270000,1870,5000,2,1870,0,2009,8/28/2014,0.374,0
385000,1520,1488,3,1520,0,2006,3/5/2015,1.021505376,0
347500,2540,4760,2,2540,0,2010,9/10/2014,0.533613445,0
467000,1425,1179,3,1425,0,2008,4/7/2015,1.208651399,0
507250,2270,5536,2,2270,0,2003,8/25/2014,0.410043353,0
475000,1310,1294,2,1180,130,2008,2/19/2015,1.01236476,1
360000,1530,1131,3,1530,0,2009,5/21/2014,1.352785146,0
400000,1600,2388,2,1600,0,2004,1/16/2015,0.67001675,0
